"","result_1a_slope","result_1a_se","result_1b_p","result_1c_AIC","result_1d_slope","result_1d_se","result_1e_p","result_1f_AIC","result_2a_slope","result_2a_se","result_2b_p","result_2c_AIC","result_2d_slope","result_2d_se","result_2e_p","result_2f_AIC","result_3a_slope","result_3a_se","result_3b_p","result_3c_AIC","result_3d_slope","result_3d_se","result_3e_p","result_3f_AIC"
"1",-0.127750255855976,0.0234901940990033,1.17114197456967e-06,-161.048507142655,-0.095886363272141,0.0211670064123946,3.06335116946138e-05,-171.429721446654,0.689939582406901,0.0548306333732963,4.3146866034806e-18,-58.2766288735305,0.774836014019853,0.0491252633329428,1.87771592188439e-22,-71.1538194367381,1.6764444656252e-10,0.0548306333834375,0.999999997571147,-58.2766288735305,9.61366478779871e-11,0.0491252633373661,0.999999998445397,-71.153819436738
"2",-0.106447737011958,0.0202786623069871,2.34679843911973e-06,-167.566745150901,-0.0925775797191335,0.0208320710378357,4.12599772591809e-05,-171.730094703547,0.762514642502716,0.0462191092368976,2.27776367751294e-23,-66.2647124106538,0.780618021791854,0.0479649755070737,4.32998623770543e-23,-71.9319736327403,3.80121864135954e-10,0.0462191092781278,0.999999993466639,-66.2647124106538,-4.17934152835912e-11,0.0479649755041353,0.99999999930782,-71.9319736327403
"3",-0.101592963795999,0.0231730311112672,5.06993557843588e-05,-167.185774910116,-0.0938320673257147,0.0210212496449375,3.85491032552136e-05,-171.68927035752,0.734222742313854,0.055868836207679,6.7680074971788e-19,-61.5575010227437,0.781630195621995,0.0488538290362356,9.64613444920924e-23,-71.5140090857839,-4.4636993059308e-10,0.0558688361876983,0.999999993653115,-61.5575010227438,-3.56216466710986e-11,0.048853829034388,0.99999999942077,-71.5140090857838
"4",-0.0800591168134427,0.0211671614218935,0.000374760567039688,-167.709274566499,-0.0899267689059533,0.0206383132108587,5.55806125142179e-05,-172.269784744845,0.792703522755167,0.0473692889305709,1.15923097224365e-23,-67.7333072150651,0.795486932528895,0.0465730291192874,4.37048404228617e-24,-74.1283005198171,9.2727115738096e-10,0.0473692890335453,0.999999984449468,-67.7333072150652,-6.86957083890057e-11,0.0465730291086125,0.999999998828262,-74.1283005198171
"5",-0.103256191555155,0.024486558976003,8.95688099690908e-05,-159.270399533855,-0.0903207393671641,0.0212422477810635,7.95515396593692e-05,-170.865586535279,0.735018949528327,0.0567919581915865,1.30560499163157e-18,-58.9376928951016,0.794272433012402,0.0494371274245549,7.93282050389561e-23,-70.5999599676595,-1.15316474448469e-10,0.0567919581876442,0.99999999838698,-58.9376928951016,1.51284123877517e-10,0.0494371274345694,0.999999997569053,-70.5999599676596
"6",-0.135620187523868,0.024165193822211,6.15110037971895e-07,-154.048625132815,-0.0942799836394983,0.0208197684059402,3.08047697577908e-05,-171.946987196225,0.677236394391834,0.0511783491802639,5.02511458559934e-19,-60.6824433812785,0.778662842248141,0.0479325687097968,4.71984781820597e-23,-72.1630887123941,9.01043983558077e-10,0.0511783492510256,0.99999998601395,-60.6824433812786,-1.29747306860344e-09,0.0479325686282806,0.999999978496804,-72.163088712394
"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",-0.094389351780018,0.0223616333119177,8.83116722211796e-05,-170.123653182794,-0.0898262622990154,0.0208661670154622,6.64643936615115e-05,-171.46296138625,0.755541676804376,0.0517608784787661,6.56419635597343e-21,-67.7059800082949,0.792090109361563,0.0478316695366273,1.90656528226694e-23,-72.480754589384,2.38328285859409e-10,0.0517608784974135,0.99999999634229,-67.705980008295,-1.12232554328901e-11,0.0478316695358455,0.999999999813603,-72.4807545893841
"9",-0.0959895002804748,0.0238936777833108,0.000174330879146392,-166.734410223536,-0.0896229808664211,0.0208994811027869,7.0322552923618e-05,-171.947481650305,0.75081316608364,0.0571873603640086,7.06041987930759e-19,-62.6704207688235,0.793381053978402,0.0485547230732104,3.58679563914875e-23,-71.7524568996731,-3.6970269487359e-10,0.0571873603501035,0.999999994864439,-62.6704207688235,-1.2886865312706e-10,0.0485547230630998,0.999999997891609,-71.752456899673
"10",-0.124485685083659,0.0226740782000423,9.67205594063662e-07,-160.414768785362,-0.0931045923192455,0.0207383014153297,3.52545933806813e-05,-172.170972647651,0.704664018225285,0.0489582661712329,1.23582717551988e-20,-63.3189526630485,0.783952749410588,0.047488442997497,2.21047051012703e-23,-72.8809391058647,-4.08316026275991e-11,0.0489582661667416,0.99999999933747,-63.3189526630484,-2.22769312187153e-10,0.0474884429740054,0.999999996273486,-72.8809391058647
"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",-0.0603174727049727,0.0252876010376057,0.0204143045190017,-148.378604235168,-0.09338593311307,0.0208990814240038,3.79219114557875e-05,-171.030048196678,0.608056930518684,0.0463224828348083,7.11624671550013e-19,-55.8586188289114,0.77905154304422,0.0480551315920009,5.19868028463552e-23,-71.1964191743546,-2.21811565697389e-10,0.0463224828077686,0.999999996196112,-55.8586188289114,1.83815675241136e-10,0.0480551316046457,0.999999996961368,-71.1964191743547
"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",-0.0924850712367059,0.0217595069883566,7.9986271585895e-05,-169.172041142466,-0.0974721582325191,0.0206199819828573,1.53541152430574e-05,-172.65784212456,0.751655062290211,0.0494739155561216,1.06035502085151e-21,-68.5623119935978,0.763656389305072,0.0468595368426849,4.06359209273039e-23,-73.8760657352587,4.4111593181341e-10,0.0494739155865758,0.999999992917088,-68.5623119935978,2.06117265782043e-11,0.0468595368438555,0.999999999650577,-73.8760657352587
"15",-0.0982066367510081,0.0219471434149384,3.71090475078408e-05,-171.047584827734,-0.0910717415236905,0.0209796910756362,5.8771146561009e-05,-171.230022925565,0.753956989534742,0.0513011653193073,4.82136043731961e-21,-68.9869892143511,0.787837649355173,0.0484109709129879,4.34004573768497e-23,-71.6784386054801,9.66272928826765e-11,0.0513011653251714,0.999999998503737,-68.986989214351,1.94581387172483e-11,0.0484109709141756,0.999999999680705,-71.67843860548
"16",-0.0617009035703696,0.025158189240261,0.0172705804568727,-148.862207131191,-0.0929318930175174,0.020670692355614,3.4489920981833e-05,-172.15081967876,0.656726488727006,0.0490932188623727,3.14060869027773e-19,-58.898438127713,0.782439973252699,0.0468653596923845,1.29532739489215e-23,-73.8567871223617,1.45762145060889e-10,0.0490932188794754,0.999999997641377,-58.8984381277129,-2.68149617519429e-11,0.0468653596906834,0.999999999545472,-73.8567871223616
"17",-0.116440064453164,0.0225863515705867,3.30513102488398e-06,-164.080268016924,-0.0924442917206462,0.0207129273706776,3.86232914987997e-05,-172.460909194667,0.719407954516683,0.0484806260725356,3.11244185893671e-21,-69.7145664543515,0.785267885836192,0.0470982244099275,1.38098572371824e-23,-74.2508578386968,-2.76899876887216e-11,0.0484806260702518,0.999999999546278,-69.7145664543515,1.4672384655586e-11,0.04709822441103,0.999999999752525,-74.2508578386968
